% name: utt2a_forw
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -1.70141e+38 -121.946 -1.70141e+38 -109.894 -122.096 -170.387 -133.703 -130.31 -123.642 -123.642 -162.934 -209.875 -230.445 -230.445 -221.548 -234.44 -231.641 -246.595 -246.595
 -1.70141e+38 -1.70141e+38 -127.053 -1.70141e+38 -113.306 -123.431 -176.711 -137.312 -141.008 -129.168 -129.168 -157.986 -208.236 -238.062 -238.062 -236.768 -227.872 -225.157 -237.168 -237.168
 -1.70141e+38 -1.70141e+38 -142.992 -1.70141e+38 -127.13 -134.082 -188.791 -148.326 -152.499 -140.426 -140.426 -181.588 -223.107 -255.107 -255.107 -250.142 -239.952 -236.107 -236.415 -236.415
 -1.70141e+38 -1.70141e+38 -155.132 -1.70141e+38 -141.835 -140.7 -203.035 -164.853 -153.509 -152.881 -152.881 -178.253 -219.295 -256.88 -256.88 -269.351 -254.196 -252.612 -248.01 -248.01
 -1.70141e+38 -1.70141e+38 -161.699 -1.70141e+38 -150.653 -156.183 -212.101 -171.763 -158.605 -161.075 -161.075 -189.147 -239.398 -260.686 -260.686 -265.946 -263.262 -259.336 -256.195 -256.195
 -1.70141e+38 -1.70141e+38 -184.978 -1.70141e+38 -174.556 -180.332 -234.981 -201.738 -174.9 -184.509 -184.509 -208.563 -273.166 -308.71 -308.71 -283.566 -286.076 -289.29 -279.586 -279.586
 -1.70141e+38 -1.70141e+38 -214.492 -1.70141e+38 -204.539 -195.923 -260.424 -234.96 -189.825 -209.716 -209.716 -221.358 -295.663 -353.53 -353.53 -334.154 -308.931 -316.707 -304.793 -304.793
 -1.70141e+38 -1.70141e+38 -235.16 -1.70141e+38 -229.983 -206.121 -283.66 -266.39 -198.263 -233.328 -233.328 -220.339 -288.177 -358.823 -358.823 -376.765 -332.167 -340.361 -328.405 -328.405
 -1.70141e+38 -1.70141e+38 -261.883 -1.70141e+38 -258.533 -234.939 -311.411 -306.326 -210.835 -262.436 -262.436 -227.008 -280.541 -342.483 -342.483 -386.573 -359.918 -372.103 -357.513 -357.513
 -1.70141e+38 -1.70141e+38 -324.816 -1.70141e+38 -320.879 -285.35 -350.223 -371.331 -235.931 -307.818 -307.818 -223.896 -253.55 -314.397 -314.397 -381.295 -398.73 -424.929 -402.895 -402.895
 -1.70141e+38 -1.70141e+38 -394.253 -1.70141e+38 -407.295 -356.61 -407.572 -446.719 -274.168 -373.45 -373.45 -241.937 -258.806 -299.255 -299.255 -371.745 -438.644 -477.791 -468.527 -468.527
 -1.70141e+38 -1.70141e+38 -453.54 -1.70141e+38 -474.343 -414.938 -462.472 -498.55 -305.748 -433.581 -433.581 -258.007 -271.411 -306.757 -306.757 -354.155 -426.646 -462.724 -528.658 -528.658
 -1.70141e+38 -1.70141e+38 -522.249 -1.70141e+38 -542.208 -482.449 -526.243 -566.717 -343.083 -504.253 -504.253 -279.069 -291.666 -327.188 -327.188 -370.528 -417.927 -458.4 -533.395 -533.395
 -1.70141e+38 -1.70141e+38 -589.88 -1.70141e+38 -607.877 -549.306 -586.4 -625.251 -379.464 -574.049 -574.049 -302.736 -313.175 -346.597 -346.597 -387.344 -430.685 -469.536 -528.197 -528.197
 -1.70141e+38 -1.70141e+38 -666.513 -1.70141e+38 -682.344 -620.332 -647.782 -688.154 -417.748 -647.772 -647.772 -328.59 -337.322 -371.454 -371.454 -407.979 -448.727 -489.099 -543.259 -543.259
 -1.70141e+38 -1.70141e+38 -744.672 -1.70141e+38 -763.414 -691.033 -706.644 -745.997 -454.786 -722.132 -722.132 -359.891 -363.009 -403.651 -403.651 -430.316 -466.841 -506.194 -563.458 -563.458
 -1.70141e+38 -1.70141e+38 -813.041 -1.70141e+38 -835.582 -755.708 -758.613 -793.656 -488.184 -789.794 -789.794 -389.628 -389.47 -425.252 -425.252 -455.62 -482.285 -517.328 -573.857 -573.857
 -1.70141e+38 -1.70141e+38 -887.25 -1.70141e+38 -910.497 -828.373 -809.874 -845.729 -526.058 -859.302 -859.302 -424.854 -421.464 -459.218 -459.218 -476.514 -506.882 -542.736 -586.856 -586.856
 -1.70141e+38 -1.70141e+38 -958.524 -1.70141e+38 -986.472 -904.279 -860.655 -895.9 -565.861 -915.051 -915.051 -462.643 -454.759 -493.481 -493.481 -509.999 -527.295 -562.539 -612.058 -612.058
 -1.70141e+38 -1.70141e+38 -1015.9 -1.70141e+38 -1059.37 -984.29 -910.945 -946.774 -610.087 -965.795 -965.795 -503.305 -487.679 -523.083 -523.083 -543.771 -560.289 -596.118 -632.435 -632.435
 -1.70141e+38 -1.70141e+38 -1041.92 -1.70141e+38 -1092.02 -1047.16 -949.638 -976.441 -649.814 -998.932 -998.932 -534.871 -512.102 -530.973 -530.973 -561.775 -582.463 -609.266 -648.276 -648.276
 -1.70141e+38 -1.70141e+38 -1053.23 -1.70141e+38 -1096.22 -1091.56 -980.493 -998.682 -684.875 -1014.43 -1014.43 -561.329 -533.224 -540.043 -540.043 -561.828 -592.631 -610.82 -647.255 -647.255
 -1.70141e+38 -1.70141e+38 -1046.93 -1.70141e+38 -1085.74 -1103.16 -997.4 -1008.2 -716.459 -1020.32 -1020.32 -582.28 -572.066 -552.73 -552.73 -556.95 -578.735 -589.539 -632.456 -632.456
 -1.70141e+38 -1.70141e+38 -1044.16 -1.70141e+38 -1070.78 -1088.77 -1008.22 -1014.86 -743.777 -1022.27 -1022.27 -602.683 -607.852 -569.712 -569.712 -563.55 -567.77 -574.409 -603.603 -603.603
 -1.70141e+38 -1.70141e+38 -1042.07 -1.70141e+38 -1063.96 -1090.52 -1020.52 -1025.48 -782.022 -1029.45 -1029.45 -638.762 -651.259 -587.614 -587.614 -582.014 -575.837 -580.8 -589.004 -589.004
 -1.70141e+38 -1.70141e+38 -1055.42 -1.70141e+38 -1068.04 -1084.46 -1040.66 -1047.88 -821.659 -1049.82 -1049.82 -685.827 -683.196 -617.793 -617.793 -607.755 -595.977 -603.188 -605.16 -605.16
 -1.70141e+38 -1.70141e+38 -1072.95 -1.70141e+38 -1078.54 -1091.33 -1057.56 -1063.66 -861.364 -1065.81 -1065.81 -725.308 -725.344 -647.064 -647.064 -634.689 -612.873 -618.974 -621.123 -621.123
 -1.70141e+38 -1.70141e+38 -1082.81 -1.70141e+38 -1089.95 -1097.5 -1073.83 -1079.44 -889.697 -1081.05 -1081.05 -753.126 -754.157 -669.857 -669.857 -663.338 -629.147 -634.752 -636.36 -636.36
 -1.70141e+38 -1.70141e+38 -1097.08 -1.70141e+38 -1098.84 -1110.46 -1087.17 -1091.84 -914.731 -1094.15 -1094.15 -790.747 -791.812 -696.006 -696.006 -683.189 -642.479 -647.15 -649.463 -649.463
 -1.70141e+38 -1.70141e+38 -1104.78 -1.70141e+38 -1107.55 -1125.22 -1097.26 -1098.72 -944.298 -1102.69 -1102.69 -824.189 -831.551 -718.132 -718.132 -706.099 -652.571 -654.033 -658 -658
 -1.70141e+38 -1.70141e+38 -1113.97 -1.70141e+38 -1116 -1136.28 -1108.16 -1107.7 -976.491 -1110.92 -1110.92 -863.778 -873.02 -747.625 -747.625 -729.038 -663.477 -663.012 -666.233 -666.233
 -1.70141e+38 -1.70141e+38 -1118.63 -1.70141e+38 -1121.56 -1144.04 -1113.54 -1110.79 -1004.07 -1112.85 -1112.85 -900.46 -914.503 -769.509 -769.509 -752.999 -668.851 -666.105 -668.162 -668.162
 -1.70141e+38 -1.70141e+38 -1124.89 -1.70141e+38 -1130.63 -1161.39 -1122.87 -1118.18 -1040.47 -1119.9 -1119.9 -948.035 -960.063 -799.027 -799.027 -778.837 -678.178 -673.497 -675.213 -675.213
 -1.70141e+38 -1.70141e+38 -1137.79 -1.70141e+38 -1142.78 -1165.24 -1134.21 -1129.18 -1079.96 -1128.8 -1128.8 -997.348 -1007.27 -830.72 -830.72 -810.372 -689.523 -684.496 -684.115 -684.115
 -1.70141e+38 -1.70141e+38 -1150.13 -1.70141e+38 -1159.1 -1190.09 -1148.94 -1144.31 -1127.42 -1142.62 -1142.62 -1052.36 -1066.92 -867.191 -867.191 -845.446 -704.25 -699.619 -697.93 -697.93
